profile_audit_sequence,decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,verified_decision_applied,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note,audit_unit_profile_count,evidence_route,audit_priority,profile_search_query,profile_search_url,official_site_search_query,official_site_search_url,audit_rule
144,profile:NYC_NY_L:google:cid:7626899602233517191,NYC_NY_L,google:cid:7626899602233517191,Health Science Center At Brooklyn,"450 Clarkson Ave #30, Brooklyn, NY 11203",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-270-1000,www.downstate.edu,http://www.downstate.edu/,,40.6556692,-73.9477752,False,https://www.google.com/maps?cid=7626899602233517191,website_then_google_profile,www.downstate.edu,eligibility_review_block:cebc96216fba861c,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Health Science Center At Brooklyn"" ""450 Clarkson Ave #30, Brooklyn, NY 11203"" ""+1718-270-1000"" dentist dental patients",https://www.google.com/search?q=%22Health+Science+Center+At+Brooklyn%22+%22450+Clarkson+Ave+%2330%2C+Brooklyn%2C+NY+11203%22+%22%2B1718-270-1000%22+dentist+dental+patients,"site:www.downstate.edu ""Health Science Center At Brooklyn"" dental dentist patients",https://www.google.com/search?q=site%3Awww.downstate.edu+%22Health+Science+Center+At+Brooklyn%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
145,profile:Macon_GA_M:google:cid:2683486518035905913,Macon_GA_M,google:cid:2683486518035905913,Macon VA Clinic,"5566 Thomaston Rd, Macon, GA 31220",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1478-476-8868,www.dublin.va.gov,http://www.dublin.va.gov/,108.0,32.8325957,-83.74387349999999,False,https://www.google.com/maps?cid=2683486518035905913,website_then_google_profile,www.dublin.va.gov,eligibility_review_block:32f079af42304ab1,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Macon VA Clinic"" ""5566 Thomaston Rd, Macon, GA 31220"" ""+1478-476-8868"" dentist dental patients",https://www.google.com/search?q=%22Macon+VA+Clinic%22+%225566+Thomaston+Rd%2C+Macon%2C+GA+31220%22+%22%2B1478-476-8868%22+dentist+dental+patients,"site:www.dublin.va.gov ""Macon VA Clinic"" dental dentist patients",https://www.google.com/search?q=site%3Awww.dublin.va.gov+%22Macon+VA+Clinic%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
146,profile:Buffalo_NY_L:google:cid:9379723610265778813,Buffalo_NY_L,google:cid:9379723610265778813,ECMC Center for Dental Care - Buffalo General Medical Center,"100 High St, Buffalo, NY 14203",maps_core,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,dental,medical,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-859-4180,www.ecmc.edu,https://www.ecmc.edu/health-services-and-doctors/outpatient-specialty-clinics/dental-clinic/,1.0,42.9008378,-78.8656992,False,https://www.google.com/maps?cid=9379723610265778813,website_then_google_profile,www.ecmc.edu,eligibility_review_block:d0e62ff8a53b9af5,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""ECMC Center for Dental Care - Buffalo General Medical Center"" ""100 High St, Buffalo, NY 14203"" ""+1716-859-4180"" dentist dental patients",https://www.google.com/search?q=%22ECMC+Center+for+Dental+Care+-+Buffalo+General+Medical+Center%22+%22100+High+St%2C+Buffalo%2C+NY+14203%22+%22%2B1716-859-4180%22+dentist+dental+patients,"site:www.ecmc.edu ""ECMC Center for Dental Care - Buffalo General Medical Center"" dental dentist patients",https://www.google.com/search?q=site%3Awww.ecmc.edu+%22ECMC+Center+for+Dental+Care+-+Buffalo+General+Medical+Center%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
147,profile:Buffalo_NY_L:google:cid:9656432255286679171,Buffalo_NY_L,google:cid:9656432255286679171,ECMC Health Campus,"462 Grider St, Buffalo, NY 14215",maps_core|maps_specialist,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-898-3000,www.ecmc.edu,http://www.ecmc.edu/,826.0,42.9266226,-78.8319633,False,https://www.google.com/maps?cid=9656432255286679171,website_then_google_profile,www.ecmc.edu,eligibility_review_block:d930d9ac11ba2df1,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""ECMC Health Campus"" ""462 Grider St, Buffalo, NY 14215"" ""+1716-898-3000"" dentist dental patients",https://www.google.com/search?q=%22ECMC+Health+Campus%22+%22462+Grider+St%2C+Buffalo%2C+NY+14215%22+%22%2B1716-898-3000%22+dentist+dental+patients,"site:www.ecmc.edu ""ECMC Health Campus"" dental dentist patients",https://www.google.com/search?q=site%3Awww.ecmc.edu+%22ECMC+Health+Campus%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
148,profile:LA_CA_L:google:cid:7614563752735245075,LA_CA_L,google:cid:7614563752735245075,El Proyecto Del Barrio,"9140 Van Nuys Blvd, Panorama City, CA 91402",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-830-7181,www.elproyecto.us,https://www.elproyecto.us/,42.0,34.2366658,-118.4497211,False,https://www.google.com/maps?cid=7614563752735245075,website_then_google_profile,www.elproyecto.us,eligibility_review_block:ce7d7c93692c2989,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""El Proyecto Del Barrio"" ""9140 Van Nuys Blvd, Panorama City, CA 91402"" ""+1818-830-7181"" dentist dental patients",https://www.google.com/search?q=%22El+Proyecto+Del+Barrio%22+%229140+Van+Nuys+Blvd%2C+Panorama+City%2C+CA+91402%22+%22%2B1818-830-7181%22+dentist+dental+patients,"site:www.elproyecto.us ""El Proyecto Del Barrio"" dental dentist patients",https://www.google.com/search?q=site%3Awww.elproyecto.us+%22El+Proyecto+Del+Barrio%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
149,profile:LA_CA_L:google:cid:16643914325503616698,LA_CA_L,google:cid:16643914325503616698,Encino Center for Sleep and TMJ Disorders,"16500 Ventura Blvd #370, Encino, CA 91436",business_listings,Sleep clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d73fe04c4858867b,unknown,,Sleep clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-300-0070,www.encinosleepandtmj.com,http://www.encinosleepandtmj.com/,94.0,34.1573651,-118.4927435,False,https://www.google.com/maps?cid=16643914325503616698,website_then_google_profile,www.encinosleepandtmj.com,eligibility_review_block:7ebf7025ccbbcdfd,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Encino Center for Sleep and TMJ Disorders"" ""16500 Ventura Blvd #370, Encino, CA 91436"" ""+1818-300-0070"" dentist dental patients",https://www.google.com/search?q=%22Encino+Center+for+Sleep+and+TMJ+Disorders%22+%2216500+Ventura+Blvd+%23370%2C+Encino%2C+CA+91436%22+%22%2B1818-300-0070%22+dentist+dental+patients,"site:www.encinosleepandtmj.com ""Encino Center for Sleep and TMJ Disorders"" dental dentist patients",https://www.google.com/search?q=site%3Awww.encinosleepandtmj.com+%22Encino+Center+for+Sleep+and+TMJ+Disorders%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
150,profile:SanFrancisco_CA_L:google:cid:11372912843166958775,SanFrancisco_CA_L,google:cid:11372912843166958775,Envoy Health,"5432 Geary Blvd Unit 787, San Francisco, CA 94121",business_listings,Health consultant,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:9b7c162f3e96d8ac,unknown,,Health consultant,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1415-406-6339,www.envoyhealth.io,https://www.envoyhealth.io/,,37.7806336,-122.4779216,False,https://www.google.com/maps?cid=11372912843166958775,website_then_google_profile,www.envoyhealth.io,eligibility_review_block:86ab1347f293960d,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Envoy Health"" ""5432 Geary Blvd Unit 787, San Francisco, CA 94121"" ""+1415-406-6339"" dentist dental patients",https://www.google.com/search?q=%22Envoy+Health%22+%225432+Geary+Blvd+Unit+787%2C+San+Francisco%2C+CA+94121%22+%22%2B1415-406-6339%22+dentist+dental+patients,"site:www.envoyhealth.io ""Envoy Health"" dental dentist patients",https://www.google.com/search?q=site%3Awww.envoyhealth.io+%22Envoy+Health%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
151,profile:Augusta_GA_L:google:cid:14702604690810388273,Augusta_GA_L,google:cid:14702604690810388273,Shifa Care Clinic,"3416 Middleton Dr, Augusta, GA 30907",maps_core,Medical Center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b070ffeb7e138d00,manual_review,Medical Center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1706-513-0582,www.facebook.com,https://www.facebook.com/shifacareclinic,16.0,33.5123855,-82.0737814,False,https://www.google.com/maps?cid=14702604690810388273,website_then_google_profile,www.facebook.com,eligibility_review_block:7fbbaf9a644ab9be,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Shifa Care Clinic"" ""3416 Middleton Dr, Augusta, GA 30907"" ""+1706-513-0582"" dentist dental patients",https://www.google.com/search?q=%22Shifa+Care+Clinic%22+%223416+Middleton+Dr%2C+Augusta%2C+GA+30907%22+%22%2B1706-513-0582%22+dentist+dental+patients,"site:www.facebook.com ""Shifa Care Clinic"" dental dentist patients",https://www.google.com/search?q=site%3Awww.facebook.com+%22Shifa+Care+Clinic%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
152,profile:SanFrancisco_CA_L:google:cid:10983116578148769284,SanFrancisco_CA_L,google:cid:10983116578148769284,Facial Therapy Studio,"90 Gough St, San Francisco, CA 94102",business_listings,Medical spa,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8c88af6de3a4ac5e,unknown,,Medical spa,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1415-706-7687,www.facialtherapystudio.com,https://www.facialtherapystudio.com/,,37.773738,-122.4221511,False,https://www.google.com/maps?cid=10983116578148769284,website_then_google_profile,www.facialtherapystudio.com,eligibility_review_block:30ec380e1ff1d19e,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Facial Therapy Studio"" ""90 Gough St, San Francisco, CA 94102"" ""+1415-706-7687"" dentist dental patients",https://www.google.com/search?q=%22Facial+Therapy+Studio%22+%2290+Gough+St%2C+San+Francisco%2C+CA+94102%22+%22%2B1415-706-7687%22+dentist+dental+patients,"site:www.facialtherapystudio.com ""Facial Therapy Studio"" dental dentist patients",https://www.google.com/search?q=site%3Awww.facialtherapystudio.com+%22Facial+Therapy+Studio%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
153,profile:Atlanta_GA_L:google:cid:11970192833599671661,Atlanta_GA_L,google:cid:11970192833599671661,Fellowship For Christian,"2100 Riveredge Pkwy, Atlanta, GA 30328",business_listings,Religious organization,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5c4ce5395b98413,unknown,,Religious organization,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1770-955-1512,www.fcaoutdoors.com,http://www.fcaoutdoors.com/,,33.9086629,-84.4405695,False,https://www.google.com/maps?cid=11970192833599671661,website_then_google_profile,www.fcaoutdoors.com,eligibility_review_block:662db022da9036d7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,direct_website_singleton,2,"""Fellowship For Christian"" ""2100 Riveredge Pkwy, Atlanta, GA 30328"" ""+1770-955-1512"" dentist dental patients",https://www.google.com/search?q=%22Fellowship+For+Christian%22+%222100+Riveredge+Pkwy%2C+Atlanta%2C+GA+30328%22+%22%2B1770-955-1512%22+dentist+dental+patients,"site:www.fcaoutdoors.com ""Fellowship For Christian"" dental dentist patients",https://www.google.com/search?q=site%3Awww.fcaoutdoors.com+%22Fellowship+For+Christian%22+dental+dentist+patients,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
