decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note
profile:LA_CA_L:google:cid:92410452455775698,LA_CA_L,google:cid:92410452455775698,Vantage Oncology,"5522 Sepulveda Blvd, Sherman Oaks, CA 91411",business_listings,Cancer treatment center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:58feeb0c4d85c099,unknown,,Cancer treatment center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-997-1522,usoncology.com,https://usoncology.com/news/vantage-oncologys-50-centers-and-more-than-350-affiliated-physicians-join-the-us-oncology-network/,,34.1711034,-118.465489,https://www.google.com/maps?cid=92410452455775698,website_then_google_profile,usoncology.com,eligibility_review_block:6b43b8cf56fca6fa,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:4889158453415494831,NYC_NY_L,google:cid:4889158453415494831,Brookdale Family Care Center - New Lots,"465 New Lots Ave, Brooklyn, NY 11207",business_listings,Medical office,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:594fa1d47532a2c5,unknown,,Medical office,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-240-8950,www.brookdalehospital.org,http://www.brookdalehospital.org/brookdale-family-care-center-bristol-street.html,58.0,40.6580479,-73.8898641,https://www.google.com/maps?cid=4889158453415494831,website_then_google_profile,www.brookdalehospital.org,eligibility_review_block:2f91fa2e4ac094e8,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:6628421155979957422,LA_CA_L,google:cid:6628421155979957422,K9 Loft,"14257 Ventura Blvd, Sherman Oaks, CA 91423",business_listings,Pet groomer,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:596207ce1c9c7475,unknown,,Pet groomer,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-905-6006,www.k9loft.com,http://www.k9loft.com/,202.0,34.1503283,-118.4441234,https://www.google.com/maps?cid=6628421155979957422,website_then_google_profile,www.k9loft.com,eligibility_review_block:36286df988a212c2,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:FortBragg_CA_S:google:cid:17036417683359244779,FortBragg_CA_S,google:cid:17036417683359244779,"J. Kyle Smith, OD","450 N McPherson St, Fort Bragg, CA 95437",maps_core,Optometrist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:608841ecf0b2db79,unknown,,Optometrist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-964-5927,www.mendocinocoasteyecare.com,http://www.mendocinocoasteyecare.com/,23.0,39.4464589,-123.8029606,https://www.google.com/maps?cid=17036417683359244779,website_then_google_profile,www.mendocinocoasteyecare.com,eligibility_review_block:5627fefc69762b1a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:FortBragg_CA_S:google:cid:3097706296214713699,FortBragg_CA_S,google:cid:3097706296214713699,"Lynette Kline, OD","510 Cypress St # A, Fort Bragg, CA 95437",maps_core,Optometrist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:608841ecf0b2db79,unknown,,Optometrist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-961-1037,www.lynetteklineod.com,http://www.lynetteklineod.com/,137.0,39.4321671,-123.7989493,https://www.google.com/maps?cid=3097706296214713699,website_then_google_profile,www.lynetteklineod.com,eligibility_review_block:c455c41a26e4db76,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:7617309210467543931,NYC_NY_L,google:cid:7617309210467543931,"Antonia Sarris, LCSW","25 Chapel St, Brooklyn, NY 11201",business_listings,Social services organization,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:62fd405f34bcf5e4,unknown,,Social services organization,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-398-0153,www.ccbq.org,http://www.ccbq.org/,1.0,40.6974582,-73.9860496,https://www.google.com/maps?cid=7617309210467543931,website_then_google_profile,www.ccbq.org,eligibility_review_block:9aa85c1c3f27d980,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:1196111142762645885,NYC_NY_L,google:cid:1196111142762645885,3D Imaging Inc,"1560 Broadway, New York, NY 10036",business_listings,Medical diagnostic imaging center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:65504865b22162bd,unknown,,Medical diagnostic imaging center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-354-6444,,,6.0,40.7585723,-73.98455729999999,https://www.google.com/maps?cid=1196111142762645885,google_profile_only,,eligibility_review_block:a5567b94b567a125,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:FortBragg_CA_S:google:cid:7813504546310747474,FortBragg_CA_S,google:cid:7813504546310747474,Align Orthotics & Prosthetics,"401 Cypress St, Fort Bragg, CA 95437",maps_core|maps_specialist,Orthotics & prosthetics service,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6802faf098d90035,unknown,,Orthotics & prosthetics service,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-937-3003,,,1.0,39.4330766,-123.8009115,https://www.google.com/maps?cid=7813504546310747474,google_profile_only,,eligibility_review_block:04ca1c406fc2af4a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:5452137540325187513,NYC_NY_L,google:cid:5452137540325187513,Devonshire House,"28 E 10th St, New York, NY 10003",business_listings,Condominium complex,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:690588d673aff3e0,unknown,,Condominium complex,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1212-254-2053,www.devonshirehouse10th.com,https://www.devonshirehouse10th.com/,11.0,40.7324394,-73.9935611,https://www.google.com/maps?cid=5452137540325187513,website_then_google_profile,www.devonshirehouse10th.com,eligibility_review_block:fa9ddc2c553e4104,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:14748533435362658906,NYC_NY_L,google:cid:14748533435362658906,One Hanson Place,"One Hanson Pl, Brooklyn, NY 11243",business_listings,Condominium complex,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:690588d673aff3e0,unknown,,Condominium complex,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-783-6608,onehansonplace.nyc,https://onehansonplace.nyc/,12.0,40.6852379,-73.9776115,https://www.google.com/maps?cid=14748533435362658906,website_then_google_profile,onehansonplace.nyc,eligibility_review_block:e90333fd6db06aae,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:LA_CA_L:google:cid:895678497028964503,LA_CA_L,google:cid:895678497028964503,Aesthetic,"8663 Holloway Plaza Dr, Los Angeles, CA 90069",business_listings,Furniture maker,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6a202a936b857088,unknown,,Furniture maker,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1310-659-6213,www.aestheticdecor.com,http://www.aestheticdecor.com/,,34.0914431,-118.3814436,https://www.google.com/maps?cid=895678497028964503,website_then_google_profile,www.aestheticdecor.com,eligibility_review_block:46a52b1dd6bbb716,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:NYC_NY_L:google:cid:15502555001169980906,NYC_NY_L,google:cid:15502555001169980906,Aquatic Rehabilitation Center,"1659 78th St, Brooklyn, NY 11214",business_listings,Rehabilitation center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6b0bfdb18f3e8f3d,unknown,,Rehabilitation center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1718-234-1212,www.aquaticrehabilitation.com,http://www.aquaticrehabilitation.com/,138.0,40.6137525,-74.0009292,https://www.google.com/maps?cid=15502555001169980906,website_then_google_profile,www.aquaticrehabilitation.com,eligibility_review_block:b3fc68bf30ec615c,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Atlanta_GA_L:google:cid:13815089370373089399,Atlanta_GA_L,google:cid:13815089370373089399,Healing Community Center,"1188 Ralph David Abernathy Blvd SW, Atlanta, GA 30310",maps_core,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1404-564-7749,healatlanta.org,https://healatlanta.org/,4.0,33.7380341,-84.42697319999999,https://www.google.com/maps?cid=13815089370373089399,website_then_google_profile,healatlanta.org,eligibility_review_block:e66361ef703d9843,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
profile:Buffalo_NY_L:google:cid:15855541177964720473,Buffalo_NY_L,google:cid:15855541177964720473,Evergreen Health,"800 Hertel Ave Ste 100, Buffalo, NY 14207",maps_core,Community health center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:75eedbc19c8622b7,manual_review,Community health center: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-847-2441,www.evergreenhs.org,https://www.evergreenhs.org/,50.0,42.9484588,-78.8795662,https://www.google.com/maps?cid=15855541177964720473,website_then_google_profile,www.evergreenhs.org,eligibility_review_block:06ca6a64708e9121,shared_domain_within_category_group,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review."
